title,city_name,salon,nb_rooms,nb_baths,surface_area,price_n,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine Équipée,Duplex,Meublé,Parking,Sécurité,Terrasse,city_grouped_Autres,city_grouped_Bouskoura,city_grouped_Casablanca,city_grouped_El Jadida,city_grouped_Fès,city_grouped_Kénitra,city_grouped_Marrakech,city_grouped_Martil,city_grouped_Meknès,city_grouped_Mohammedia,city_grouped_Rabat,city_grouped_Saidia,city_grouped_Salé,city_grouped_Tanger,city_grouped_Temara,nb_total_pieces
CMN-MA-1678 - Appartement à vendre à Les princesses,Casablanca,1.0,2.0,2.0,113.0,1500000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
des appartement à vendre du 32 milion au plus,Marrakech,1.0,2.0,1.0,88.0,400000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
CMN-MA-1641 - Appartement à vendre à Val Fleurie,Casablanca,1.0,3.0,1.0,132.0,1600000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
vente d'un appartements à sidi maarouf 2 chambres,Casablanca,1.0,2.0,1.0,56.0,420000.0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 87 m² à Mohammedia,Mohammedia,1.0,2.0,1.0,87.0,780000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
RAK-GU-1085 - Appartement à vendre à Route de Safi,Marrakech,1.0,2.0,1.0,68.0,650000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
RBA-HA-1041 - Appartement à vendre à L'Ocean,Rabat,1.0,3.0,2.0,158.0,1800000.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
"Appartement à vendre 59 m² à Andalous, Bouskoura",Bouskoura,1.0,2.0,1.0,59.0,360000.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement mimosa 580000 72m,Kénitra,2.0,2.0,1.0,72.0,580000.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 156 m² à Casablanca,Casablanca,2.0,4.0,2.0,140.0,1450000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
Appartement à vendre 58 m² à Casablanca,Casablanca,1.0,2.0,1.0,58.0,350000.0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
RAK-GU-1106 - Appartement à vendre à Izdihar,Marrakech,1.0,2.0,2.0,80.0,850000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appt à vendre 114 m² à Casa rond point Al Mostkbal,Casablanca,1.0,3.0,2.0,114.0,1425000.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
تنازل سكن إقتصادي Renonciation appartement,Casablanca,1.0,2.0,1.0,52.0,250000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 50 m² à Bouznika,Bouznika,1.0,1.0,1.0,50.0,570000.0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
CMN-ME-1284 - Appartement à vendre à La Gironde,Casablanca,1.0,2.0,2.0,75.0,880000.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement à vendre,Marrakech,1.0,2.0,2.0,58.0,370000.0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Excellent appartement à 2 pas de jardin majorelle,Marrakech,1.0,2.0,2.0,95.0,595000.0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
RBA-YA-1046 - Appartement à vendre à Hay Al Fath,Rabat,1.0,2.0,2.0,106.0,1700000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
CMN-SI-1647 - Appartement à vendre à Gauthier,Casablanca,1.0,2.0,2.0,102.0,1600000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement vue mer à vendre 77 m²,Sidi Rahal,1.0,2.0,1.0,77.0,470000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 104 m² à Sidi Rahal,Sidi Rahal,1.0,2.0,2.0,104.0,1600000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 78 m² à Casablanca,Casablanca,1.0,2.0,1.0,78.0,299000.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement deux façades CHOKA,Bouskoura,1.0,2.0,2.0,91.0,890000.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
"Bel appartement, 84m2 à bernoussi, prix négociable",Casablanca,1.0,2.0,1.0,84.0,495000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 107 m² à Had Soualem,Had Soualem,1.0,3.0,2.0,107.0,76.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 104 m² à Sidi Rahal,Sidi Rahal,1.0,2.0,2.0,104.0,1600000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
CMN-MA-1717 - Appartement à vendre à Maârif,Casablanca,1.0,1.0,1.0,46.0,950000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
CMN-SI-1643 - Appartement à vendre à Moulay Youssef,Casablanca,1.0,2.0,1.0,73.0,1320000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Belle appartement à Hay Azhar,Fès,1.0,3.0,2.0,124.0,1000000.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 132 m² à Mohammedia,Mohammedia,2.0,2.0,2.0,132.0,890000.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
Appartement à vendre 74 m² à Sala al jadida,Salé,1.0,2.0,1.0,74.0,640000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appartement proche au centre ville à 72 millions,Tanger,1.0,3.0,1.0,73.0,720000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
appartement a vendre,Salé,2.0,3.0,1.0,164.0,1150000.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
Appartement à vendre 75 m² à Salé bon emplacement,Salé,1.0,2.0,1.0,75.0,600000.0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
appartement 74m,Bouznika,1.0,2.0,2.0,74.0,890000.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 60 m² à Bouskoura,Bouskoura,1.0,2.0,1.0,60.0,570000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 54 m² à Casablanca,Casablanca,1.0,2.0,1.0,54.0,380000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement à vendre,Casablanca,2.0,2.0,2.0,171.0,890000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 96 m² à Casablanca,Casablanca,2.0,3.0,2.0,96.0,990000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
appartement studio à vendre à asilah bayti,Asilah,0.0,1.0,1.0,48.0,250000.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
Appartement la gironde,Casablanca,1.0,2.0,2.0,85.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 63 m² à Casablanca,Casablanca,1.0,2.0,1.0,63.0,490000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement a vendre à el mansoria,El Mansouria,1.0,2.0,2.0,90.0,890000.0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Studio T1 Neuf de Prestige – Vue Panoramique,Casablanca,1.0,1.0,1.0,57.0,24500.0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
CMN-AS-1635 - Appartement à vendre à Belvédère,Casablanca,1.0,2.0,2.0,98.0,1100000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement a vendre,Saidia,1.0,2.0,2.0,68.0,890000.0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
Appartement à vendre 72 m² à Deroua,Deroua,1.0,2.0,1.0,72.0,250000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement 87m² Belvédère,Casablanca,1.0,2.0,1.0,80.0,870000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 93 m² à Sidi Rahal,Sidi Rahal,2.0,3.0,1.0,93.0,650000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 114 m² à Berrechid,Berrechid,1.0,3.0,3.0,114.0,1050000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à Casablanca,Casablanca,1.0,2.0,1.0,88.0,500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
beel appartement,Bouznika,1.0,2.0,2.0,77.0,7200.0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
CMN-ME-1612 - Appartement à vendre à Mers Sultan,Casablanca,1.0,2.0,1.0,105.0,1600000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 127 m² à Tanger,Tanger,1.0,4.0,2.0,127.0,1300000.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0
RBA-SKH-TE-1053 - Appartement à vendre à Guich O...,Rabat,1.0,3.0,2.0,88.0,1750000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
Belle app côté Victor Hugo,Marrakech,1.0,2.0,1.0,78.0,1100000.0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
appartement 3 pièces,Saidia,1.0,2.0,1.0,62.0,390000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
pas port à vendre,Rabat,1.0,2.0,2.0,100.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
appartement la ville haut,Kénitra,1.0,2.0,2.0,105.0,890000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
TEM-TE-1005 - Appartement à vendre à Centre ville,Skhirat,1.0,3.0,1.0,121.0,1400000.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 120 m² à Kénitra,Kénitra,2.0,3.0,3.0,120.0,840000.0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 120 m² à Casablanca,Casablanca,1.0,2.0,2.0,120.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 105 m² à Casablanca,Casablanca,2.0,3.0,2.0,105.0,1279999.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 55 m² à 4eme etage Casablanca,Casablanca,1.0,2.0,1.0,55.0,360000.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 54 m² à Sidi Rahal,Sidi Rahal,1.0,2.0,1.0,54.0,450000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 117 m² à Casablanca,Casablanca,1.0,3.0,2.0,117.0,1550000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 50 m² à Casablanca AL wahda,Casablanca,1.0,2.0,1.0,50.0,240000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre NMI222,Tanger,2.0,3.0,2.0,148.0,1150000.0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0
Appartement à vendre 101 m² à Marrakech,Marrakech,2.0,2.0,2.0,101.0,890000.0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 90 m² au centre ville Oujda,Oujda,1.0,1.0,2.0,90.0,500000.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 56 m² à Casablanca,Casablanca,1.0,2.0,1.0,56.0,300000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 64 m² à Marrakech,Marrakech,1.0,2.0,1.0,64.0,510000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement neuf et bien équipé,El Jadida,1.0,3.0,2.0,90.0,660000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
appartement à vendre à usage prof ou d'habitation,Casablanca,1.0,1.0,1.0,52.0,320000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 72 m² à Tétouan,Tétouan,1.0,2.0,1.0,72.0,460000.0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement avendre,Meknès,1.0,2.0,1.0,70.0,320000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
Appartement à vendre 94 m² à Deroua,Deroua,1.0,3.0,1.0,94.0,580000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
appartement a vendre,Kénitra,1.0,2.0,2.0,60.0,470000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
Vente Appartement de 54 m2 à Casablanca,Casablanca,1.0,2.0,1.0,54.0,567000.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 91 m² à Kénitra,Kénitra,1.0,2.0,2.0,91.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
Bel appartement à vendre proche de Marjane,Tanger,1.0,2.0,1.0,80.0,1000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement à vendre à Alcudia Smir,Fnideq,1.0,3.0,2.0,113.0,1350000.0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 75 m² à Salé,Salé,2.0,2.0,2.0,75.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
Appartement à vendre 103 m² à Casablanca,Casablanca,1.0,1.0,2.0,103.0,1000000.0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
colocation,Ain Attig,1.0,2.0,1.0,100.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement meublé avec piscine à vendre,Marrakech,1.0,2.0,1.0,93.0,1200000.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 89 m² à Dar Bouazza,Dar Bouazza,1.0,2.0,2.0,89.0,8000.0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 65 m² à Selouane,Selouane,1.0,2.0,2.0,65.0,320000.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 55 m² à Marrakech,Marrakech,1.0,2.0,2.0,55.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Studio proche bd Abdelkrim Al Khattabi (Marrakech),Marrakech,1.0,1.0,2.0,67.0,1000000.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
appartement a vendre,Fès,2.0,4.0,3.0,88.0,860000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0
Appartement à vendre 90 m² à El Menzeh,Rabat,1.0,3.0,2.0,90.0,1200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
Joli appartement 2 chambres à vendre,Marrakech,1.0,2.0,1.0,66.0,480000.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
appartement a vendre une opportunité a saisir,Casablanca,2.0,2.0,2.0,89.0,890000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
belvédère bd bahmad Casablanca,Casablanca,1.0,2.0,2.0,100.0,890000.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 51 m² à Casablanca,Casablanca,1.0,1.0,1.0,37.0,809000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
RAK-GU-1126 - Appartement à vendre à Izdihar,Marrakech,1.0,2.0,1.0,68.0,720000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 132 m² à Fès,Fès,2.0,3.0,2.0,132.0,570000.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 72 m² à Temara,Temara,1.0,2.0,2.0,72.0,780000.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
appartement à vendre,Marrakech,1.0,2.0,1.0,64.0,700000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Vente Apprt 108m² 1ére à Kénitra val-fleuri,Kénitra,1.0,3.0,2.0,114.0,1050000.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
appartement à vendre,Casablanca,1.0,2.0,2.0,77.0,610000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 132 m² à Tanger,Tanger,1.0,3.0,1.0,132.0,1452000.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
CMN-AC-1817 - Appartement à vendre à Sidi Maarouf,Casablanca,1.0,2.0,1.0,79.0,920000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appart 78m2 5 Etage 2 façade,Casablanca,1.0,2.0,2.0,78.0,11500.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 60 m² à Casablanca,Casablanca,1.0,2.0,1.0,60.0,400000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre,Taounate,1.0,2.0,2.0,96.0,890000.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 117 m² à Fès,Fès,2.0,3.0,2.0,117.0,800000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
REZ DE JARDN à vendre,Marrakech,1.0,3.0,2.0,114.0,1650000.0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
appartement a vendre,Tanger,1.0,2.0,2.0,108.0,890000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement à vendre 78 m² vue dégagée,Mohammedia,1.0,2.0,2.0,78.0,760000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
Appartement moyen standing 87 m² I Temara,Temara,1.0,3.0,2.0,87.0,975000.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
appartement à vendre,Casablanca,1.0,3.0,3.0,116.0,115000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement meublé en contrat longue durée,Agadir,1.0,1.0,1.0,77.0,3000.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 200 000 DHS 54 m² à Safi,Safi,1.0,3.0,2.0,54.0,200000.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
appartement presque neuf,Fès,1.0,3.0,2.0,130.0,880000.0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
Appartement neufs à Berrechid,Berrechid,1.0,3.0,1.0,94.0,680000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre a 44 millions seulement,Tanger,1.0,2.0,1.0,73.0,440000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
appartement hay Charaf,Marrakech,1.0,2.0,2.0,82.0,10500.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre à Ait Melloul agadir,Agadir Melloul,1.0,2.0,1.0,85.0,550000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 52 m² à Tamesna,Tamesna,1.0,2.0,1.0,52.0,360000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
à vendre 49 m² à Casablanca HAY TARIK BERNOUSI,Casablanca,1.0,1.0,1.0,34.0,430000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement de 111 m² - Addamane - Bd AL QODS,Casablanca,1.0,3.0,1.0,111.0,750000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 60 m² à Saidia,Saidia,1.0,2.0,1.0,60.0,650000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
Appartement à vendre 95 m² à El Jadida,El Jadida,1.0,3.0,1.0,95.0,530000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
CMN-AN-1688 - Appartement à vendre à Bourgogne,Casablanca,1.0,2.0,1.0,76.0,1000000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 153 m² à Kénitra,Kénitra,2.0,3.0,2.0,153.0,1630000.0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
appartement neuf l'aide de l'état,Tanger,1.0,2.0,1.0,76.0,850000.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement à vendre 75 m² à Tit Mellil,Tit Mellil,1.0,2.0,2.0,75.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement neuf petit immeuble l'aide de l'état,Tanger,1.0,2.0,1.0,76.0,850000.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
appartement 46 mlion neuf 5 min malabata,Tanger,1.0,2.0,2.0,54.0,890000.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
شقة جديدة مع توفر الدعم,El Jadida,1.0,2.0,1.0,60.0,430000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement neuf cinq minutes malabata,Tanger,1.0,2.0,1.0,55.0,460000.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
